"Match.ID","Overs","Season","Runs.over","Extra.runs.over","Extras.over","Wickets.over","Home.Ground","Ground","Bowlername","Wickets.ever","Runs.ever","Extras.ever","Extras.Runs.ever","b1name","b2name","b3name","b4name","b5name","b1f","b2f","b3f","b4f","b5f","b1sr","b2sr","b3sr","b4sr","b5sr","bosr","ber","Team.Final.Score"
"419121",8,"2010",13,0,0,0,"0","MA Chidambaram Stadium, Chepauk","R Ashwin",1,54,0,0,"IK Pathan","KC Sangakkara","Not available","Not available","Not available",3,3,NA,NA,NA,111.84,120.69,NA,NA,NA,24.78,6.84,136
"419121",9,"2010",1,0,0,1,"0","MA Chidambaram Stadium, Chepauk","M Muralitharan",2,55,0,0,"DPMD Jayawardene","IK Pathan","KC Sangakkara","Not available","Not available",1,3,2,NA,NA,114.77,111.84,120.69,NA,NA,31.9,6.68,136
"419121",10,"2010",4,0,0,1,"0","MA Chidambaram Stadium, Chepauk","L Balaji",3,59,0,0,"DPMD Jayawardene","IK Pathan","Yuvraj Singh","Not available","Not available",2,3,1,NA,NA,114.77,111.84,135.07,NA,NA,20.74,7.68,136
"419121",11,"2010",5,0,0,1,"0","MA Chidambaram Stadium, Chepauk","M Muralitharan",4,64,0,0,"DPMD Jayawardene","Yuvraj Singh","Not available","Not available","Not available",2,4,NA,NA,NA,114.77,135.07,NA,NA,NA,31.9,6.68,136
"419121",12,"2010",14,0,0,0,"0","MA Chidambaram Stadium, Chepauk","JA Morkel",4,78,0,0,"M Kaif","Yuvraj Singh","Not available","Not available","Not available",1,5,NA,NA,NA,90.62,135.07,NA,NA,NA,17.2,7.92,136
"419121",13,"2010",9,1,1,0,"0","MA Chidambaram Stadium, Chepauk","R Ashwin",4,87,1,1,"M Kaif","Yuvraj Singh","Not available","Not available","Not available",4,2,NA,NA,NA,90.62,135.07,NA,NA,NA,24.78,6.84,136
"419121",14,"2010",5,1,1,0,"0","MA Chidambaram Stadium, Chepauk","JM Kemp",4,92,2,2,"M Kaif","Yuvraj Singh","Not available","Not available","Not available",4,3,NA,NA,NA,90.62,135.07,NA,NA,NA,Inf,10.75,136
"419121",15,"2010",6,0,0,0,"0","MA Chidambaram Stadium, Chepauk","L Balaji",4,98,2,2,"M Kaif","Yuvraj Singh","Not available","Not available","Not available",3,3,NA,NA,NA,90.62,135.07,NA,NA,NA,20.74,7.68,136
"419121",16,"2010",9,0,0,0,"0","MA Chidambaram Stadium, Chepauk","SK Raina",4,107,2,2,"M Kaif","Yuvraj Singh","Not available","Not available","Not available",3,3,NA,NA,NA,90.62,135.07,NA,NA,NA,30.6,8.24,136
"419121",17,"2010",7,0,0,1,"0","MA Chidambaram Stadium, Chepauk","M Muralitharan",5,114,2,2,"M Kaif","MS Bisla","Yuvraj Singh","Not available","Not available",2,3,1,NA,NA,90.62,109.25,135.07,NA,NA,31.9,6.68,136
"419121",18,"2010",8,0,0,0,"0","MA Chidambaram Stadium, Chepauk","R Ashwin",5,122,2,2,"MS Bisla","Yuvraj Singh","Not available","Not available","Not available",2,4,NA,NA,NA,109.25,135.07,NA,NA,NA,24.78,6.84,136
"419121",19,"2010",2,0,0,2,"0","MA Chidambaram Stadium, Chepauk","JA Morkel",7,124,2,2,"MS Bisla","Yuvraj Singh","Not available","Not available","Not available",4,2,NA,NA,NA,109.25,135.07,NA,NA,NA,17.2,7.92,136
"419121",20,"2010",12,2,2,1,"0","MA Chidambaram Stadium, Chepauk","L Balaji",8,136,4,4,"J Theron","PP Chawla","RR Powar","Not available","Not available",2,4,1,NA,NA,0,108,105.88,NA,NA,20.74,7.68,136
"419122",1,"2010",10,5,2,0,"0","Brabourne Stadium","SL Malinga",0,10,2,5,"CH Gayle","SC Ganguly","Not available","Not available","Not available",5,1,NA,NA,NA,149.7,100.98,NA,NA,NA,15.39,7.12,155
"419122",2,"2010",1,0,0,0,"0","Brabourne Stadium","Z Khan",0,11,2,5,"CH Gayle","SC Ganguly","Not available","Not available","Not available",5,1,NA,NA,NA,149.7,100.98,NA,NA,NA,22.02,7.68,155
"419122",3,"2010",14,2,2,0,"0","Brabourne Stadium","R McLaren",0,25,4,7,"SC Ganguly","Not available","Not available","Not available","Not available",7,NA,NA,NA,NA,100.98,NA,NA,NA,NA,24.75,9.42,155
"419122",4,"2010",4,0,0,0,"0","Brabourne Stadium","Z Khan",0,29,4,7,"SC Ganguly","Not available","Not available","Not available","Not available",6,NA,NA,NA,NA,100.98,NA,NA,NA,NA,22.02,7.68,155
"419122",5,"2010",5,0,0,0,"0","Brabourne Stadium","SL Malinga",0,34,4,7,"CH Gayle","SC Ganguly","Not available","Not available","Not available",5,1,NA,NA,NA,149.7,100.98,NA,NA,NA,15.39,7.12,155
"419122",6,"2010",7,2,2,0,"0","Brabourne Stadium","DJ Bravo",0,41,6,9,"CH Gayle","SC Ganguly","Not available","Not available","Not available",5,3,NA,NA,NA,149.7,100.98,NA,NA,NA,15.04,8.32,155
"419122",7,"2010",5,1,1,0,"0","Brabourne Stadium","Harbhajan Singh",0,46,7,10,"CH Gayle","SC Ganguly","Not available","Not available","Not available",3,3,NA,NA,NA,149.7,100.98,NA,NA,NA,28.98,6.86,155
"419122",8,"2010",10,0,0,0,"0","Brabourne Stadium","DJ Bravo",0,56,7,10,"CH Gayle","SC Ganguly","Not available","Not available","Not available",3,3,NA,NA,NA,149.7,100.98,NA,NA,NA,15.04,8.32,155
"419122",9,"2010",4,0,0,0,"0","Brabourne Stadium","Harbhajan Singh",0,60,7,10,"CH Gayle","SC Ganguly","Not available","Not available","Not available",3,3,NA,NA,NA,149.7,100.98,NA,NA,NA,28.98,6.86,155
"419122",10,"2010",7,0,0,0,"0","Brabourne Stadium","R McLaren",0,67,7,10,"CH Gayle","SC Ganguly","Not available","Not available","Not available",3,3,NA,NA,NA,149.7,100.98,NA,NA,NA,24.75,9.42,155
"419122",11,"2010",3,0,0,1,"0","Brabourne Stadium","Harbhajan Singh",1,70,7,10,"CH Gayle","SC Ganguly","Not available","Not available","Not available",2,4,NA,NA,NA,149.7,100.98,NA,NA,NA,28.98,6.86,155
"419122",12,"2010",4,1,1,0,"0","Brabourne Stadium","R McLaren",1,74,8,11,"CH Gayle","OA Shah","Not available","Not available","Not available",5,2,NA,NA,NA,149.7,126.01,NA,NA,NA,24.75,9.42,155
"419122",13,"2010",6,0,0,0,"0","Brabourne Stadium","Harbhajan Singh",1,80,8,11,"CH Gayle","OA Shah","Not available","Not available","Not available",4,2,NA,NA,NA,149.7,126.01,NA,NA,NA,28.98,6.86,155
"419122",14,"2010",13,0,0,0,"0","Brabourne Stadium","DJ Bravo",1,93,8,11,"CH Gayle","OA Shah","Not available","Not available","Not available",2,4,NA,NA,NA,149.7,126.01,NA,NA,NA,15.04,8.32,155
"419122",15,"2010",9,1,1,0,"0","Brabourne Stadium","SL Malinga",1,102,9,12,"CH Gayle","OA Shah","Not available","Not available","Not available",4,3,NA,NA,NA,149.7,126.01,NA,NA,NA,15.39,7.12,155
"419122",16,"2010",16,1,1,0,"0","Brabourne Stadium","Z Khan",1,118,10,13,"CH Gayle","OA Shah","Not available","Not available","Not available",4,2,NA,NA,NA,149.7,126.01,NA,NA,NA,22.02,7.68,155
"419122",17,"2010",7,1,1,0,"0","Brabourne Stadium","DJ Bravo",1,125,11,14,"CH Gayle","OA Shah","Not available","Not available","Not available",3,3,NA,NA,NA,149.7,126.01,NA,NA,NA,15.04,8.32,155
"419122",18,"2010",14,0,0,0,"0","Brabourne Stadium","R McLaren",1,139,11,14,"CH Gayle","OA Shah","Not available","Not available","Not available",4,2,NA,NA,NA,149.7,126.01,NA,NA,NA,24.75,9.42,155
"419122",19,"2010",9,1,1,0,"0","Brabourne Stadium","SL Malinga",1,148,12,15,"CH Gayle","OA Shah","Not available","Not available","Not available",4,3,NA,NA,NA,149.7,126.01,NA,NA,NA,15.39,7.12,155
"419122",20,"2010",7,0,0,2,"0","Brabourne Stadium","Z Khan",3,155,12,15,"AD Mathews","CH Gayle","OA Shah","Not available","Not available",3,1,2,NA,NA,126.15,149.7,126.01,NA,NA,22.02,7.68,155
"419123",1,"2010",2,0,0,0,"1","M Chinnaswamy Stadium","JA Morkel",0,2,0,0,"JH Kallis","MK Pandey","Not available","Not available","Not available",4,2,NA,NA,NA,109.65,119.62,NA,NA,NA,17.2,7.92,171
"419123",2,"2010",6,0,0,0,"1","M Chinnaswamy Stadium","S Tyagi",0,8,0,0,"JH Kallis","MK Pandey","Not available","Not available","Not available",2,4,NA,NA,NA,109.65,119.62,NA,NA,NA,81,9.54,171
"419123",3,"2010",9,0,0,0,"1","M Chinnaswamy Stadium","JA Morkel",0,17,0,0,"JH Kallis","MK Pandey","Not available","Not available","Not available",5,1,NA,NA,NA,109.65,119.62,NA,NA,NA,17.2,7.92,171
"419123",4,"2010",2,0,0,0,"1","M Chinnaswamy Stadium","S Tyagi",0,19,0,0,"JH Kallis","MK Pandey","Not available","Not available","Not available",1,5,NA,NA,NA,109.65,119.62,NA,NA,NA,81,9.54,171
"419123",5,"2010",10,2,2,1,"1","M Chinnaswamy Stadium","L Balaji",1,29,2,2,"JH Kallis","R Dravid","Not available","Not available","Not available",5,3,NA,NA,NA,109.65,110.84,NA,NA,NA,20.74,7.68,171
"419123",6,"2010",9,0,0,0,"1","M Chinnaswamy Stadium","S Tyagi",1,38,2,2,"MK Pandey","R Dravid","Not available","Not available","Not available",4,2,NA,NA,NA,119.62,110.84,NA,NA,NA,81,9.54,171
"419123",7,"2010",14,4,1,0,"1","M Chinnaswamy Stadium","L Balaji",1,52,3,6,"MK Pandey","R Dravid","Not available","Not available","Not available",2,4,NA,NA,NA,119.62,110.84,NA,NA,NA,20.74,7.68,171
"419123",8,"2010",7,2,2,1,"1","M Chinnaswamy Stadium","M Muralitharan",2,59,5,8,"MK Pandey","R Dravid","Not available","Not available","Not available",4,3,NA,NA,NA,119.62,110.84,NA,NA,NA,31.9,6.68,171
"419123",9,"2010",2,1,1,0,"1","M Chinnaswamy Stadium","S Tyagi",2,61,6,9,"MK Pandey","RV Uthappa","Not available","Not available","Not available",5,2,NA,NA,NA,119.62,120.05,NA,NA,NA,81,9.54,171
"419123",10,"2010",6,1,1,1,"1","M Chinnaswamy Stadium","M Muralitharan",3,67,7,10,"MK Pandey","RV Uthappa","Not available","Not available","Not available",3,3,NA,NA,NA,119.62,120.05,NA,NA,NA,31.9,6.68,171
"419123",11,"2010",8,0,0,0,"1","M Chinnaswamy Stadium","JA Morkel",3,75,7,10,"RV Uthappa","V Kohli","Not available","Not available","Not available",2,4,NA,NA,NA,120.05,127.18,NA,NA,NA,17.2,7.92,171
"419123",12,"2010",11,3,1,0,"1","M Chinnaswamy Stadium","M Muralitharan",3,86,8,13,"RV Uthappa","V Kohli","Not available","Not available","Not available",5,1,NA,NA,NA,120.05,127.18,NA,NA,NA,31.9,6.68,171
"419123",13,"2010",8,0,0,0,"1","M Chinnaswamy Stadium","R Ashwin",3,94,8,13,"RV Uthappa","V Kohli","Not available","Not available","Not available",4,2,NA,NA,NA,120.05,127.18,NA,NA,NA,24.78,6.84,171
"419123",14,"2010",5,0,0,0,"1","M Chinnaswamy Stadium","L Balaji",3,99,8,13,"RV Uthappa","V Kohli","Not available","Not available","Not available",4,2,NA,NA,NA,120.05,127.18,NA,NA,NA,20.74,7.68,171
"419123",15,"2010",5,1,1,0,"1","M Chinnaswamy Stadium","R Ashwin",3,104,9,14,"RV Uthappa","V Kohli","Not available","Not available","Not available",3,3,NA,NA,NA,120.05,127.18,NA,NA,NA,24.78,6.84,171
"419123",16,"2010",6,0,0,1,"1","M Chinnaswamy Stadium","M Muralitharan",4,110,9,14,"EJG Morgan","V Kohli","Not available","Not available","Not available",2,4,NA,NA,NA,119.1,127.18,NA,NA,NA,31.9,6.68,171
"419123",17,"2010",9,0,0,1,"1","M Chinnaswamy Stadium","JA Morkel",5,119,9,14,"EJG Morgan","MV Boucher","RV Uthappa","Not available","Not available",2,1,3,NA,NA,119.1,109.49,120.05,NA,NA,17.2,7.92,171
"419123",18,"2010",11,0,0,0,"1","M Chinnaswamy Stadium","R Ashwin",5,130,9,14,"MV Boucher","RV Uthappa","Not available","Not available","Not available",2,4,NA,NA,NA,109.49,120.05,NA,NA,NA,24.78,6.84,171
"419123",19,"2010",24,0,0,0,"1","M Chinnaswamy Stadium","L Balaji",5,154,9,14,"MV Boucher","RV Uthappa","Not available","Not available","Not available",1,5,NA,NA,NA,109.49,120.05,NA,NA,NA,20.74,7.68,171
"419123",20,"2010",17,0,0,0,"1","M Chinnaswamy Stadium","R Ashwin",5,171,9,14,"MV Boucher","RV Uthappa","Not available","Not available","Not available",3,3,NA,NA,NA,109.49,120.05,NA,NA,NA,24.78,6.84,171
"419124",1,"2010",8,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","IK Pathan",0,8,0,0,"MJ Lumb","Not available","Not available","Not available","Not available",6,NA,NA,NA,NA,122.09,NA,NA,NA,NA,21.1,7.67,183
"419124",2,"2010",9,1,1,0,"0","Punjab Cricket Association Stadium, Mohali","S Sreesanth",0,17,1,1,"NV Ojha","Not available","Not available","Not available","Not available",7,NA,NA,NA,NA,115.48,NA,NA,NA,NA,19.18,7.25,183
"419124",3,"2010",13,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","SJ Srivastava",0,30,1,1,"MJ Lumb","NV Ojha","Not available","Not available","Not available",4,2,NA,NA,NA,122.09,115.48,NA,NA,NA,24.17,9.5,183
"419124",4,"2010",7,1,1,1,"0","Punjab Cricket Association Stadium, Mohali","S Sreesanth",1,37,2,2,"FY Fazal","MJ Lumb","NV Ojha","Not available","Not available",2,4,1,NA,NA,112.59,122.09,115.48,NA,NA,19.18,7.25,183
"419124",5,"2010",12,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","SJ Srivastava",1,49,2,2,"FY Fazal","MJ Lumb","Not available","Not available","Not available",1,5,NA,NA,NA,112.59,122.09,NA,NA,NA,24.17,9.5,183
"419124",6,"2010",4,1,1,0,"0","Punjab Cricket Association Stadium, Mohali","S Sreesanth",1,53,3,3,"FY Fazal","MJ Lumb","Not available","Not available","Not available",4,3,NA,NA,NA,112.59,122.09,NA,NA,NA,19.18,7.25,183
"419124",7,"2010",7,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","J Theron",1,60,3,3,"MJ Lumb","Not available","Not available","Not available","Not available",6,NA,NA,NA,NA,122.09,NA,NA,NA,NA,28,8.06,183
"419124",8,"2010",3,0,0,1,"0","Punjab Cricket Association Stadium, Mohali","PP Chawla",2,63,3,3,"FY Fazal","MJ Lumb","YK Pathan","Not available","Not available",1,2,3,NA,NA,112.59,122.09,132.73,NA,NA,20.72,7.95,183
"419124",9,"2010",14,2,2,0,"0","Punjab Cricket Association Stadium, Mohali","SJ Srivastava",2,77,5,5,"FY Fazal","YK Pathan","Not available","Not available","Not available",2,6,NA,NA,NA,112.59,132.73,NA,NA,NA,24.17,9.5,183
"419124",10,"2010",10,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","PP Chawla",2,87,5,5,"FY Fazal","YK Pathan","Not available","Not available","Not available",4,2,NA,NA,NA,112.59,132.73,NA,NA,NA,20.72,7.95,183
"419124",11,"2010",7,1,1,0,"0","Punjab Cricket Association Stadium, Mohali","J Theron",2,94,6,6,"FY Fazal","YK Pathan","Not available","Not available","Not available",3,4,NA,NA,NA,112.59,132.73,NA,NA,NA,28,8.06,183
"419124",12,"2010",6,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","PP Chawla",2,100,6,6,"FY Fazal","YK Pathan","Not available","Not available","Not available",3,3,NA,NA,NA,112.59,132.73,NA,NA,NA,20.72,7.95,183
"419124",13,"2010",11,2,2,1,"0","Punjab Cricket Association Stadium, Mohali","SJ Srivastava",3,111,8,8,"FY Fazal","YK Pathan","Not available","Not available","Not available",3,4,NA,NA,NA,112.59,132.73,NA,NA,NA,24.17,9.5,183
"419124",14,"2010",12,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","Yuvraj Singh",3,123,8,8,"AC Voges","FY Fazal","Not available","Not available","Not available",4,2,NA,NA,NA,139.39,112.59,NA,NA,NA,24.56,7.34,183
"419124",15,"2010",10,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","PP Chawla",3,133,8,8,"AC Voges","FY Fazal","Not available","Not available","Not available",5,1,NA,NA,NA,139.39,112.59,NA,NA,NA,20.72,7.95,183
"419124",16,"2010",11,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","IK Pathan",3,144,8,8,"AC Voges","FY Fazal","Not available","Not available","Not available",5,1,NA,NA,NA,139.39,112.59,NA,NA,NA,21.1,7.67,183
"419124",17,"2010",3,2,2,0,"0","Punjab Cricket Association Stadium, Mohali","J Theron",3,147,10,10,"AC Voges","FY Fazal","Not available","Not available","Not available",3,3,NA,NA,NA,139.39,112.59,NA,NA,NA,28,8.06,183
"419124",18,"2010",13,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","IK Pathan",3,160,10,10,"AC Voges","FY Fazal","Not available","Not available","Not available",2,4,NA,NA,NA,139.39,112.59,NA,NA,NA,21.1,7.67,183
"419124",19,"2010",10,0,0,0,"0","Punjab Cricket Association Stadium, Mohali","J Theron",3,170,10,10,"AC Voges","FY Fazal","Not available","Not available","Not available",1,5,NA,NA,NA,139.39,112.59,NA,NA,NA,28,8.06,183
"419124",20,"2010",13,0,0,2,"0","Punjab Cricket Association Stadium, Mohali","IK Pathan",5,183,10,10,"AC Voges","FY Fazal","P Dogra","Not available","Not available",4,1,1,NA,NA,139.39,112.59,77.78,NA,NA,21.1,7.67,183
"419125",1,"2010",5,1,1,0,"0","Brabourne Stadium","R McLaren",0,5,1,1,"ML Hayden","PA Patel","Not available","Not available","Not available",2,5,NA,NA,NA,141.79,114.43,NA,NA,NA,24.75,9.42,180
"419125",2,"2010",17,1,1,0,"0","Brabourne Stadium","Z Khan",0,22,2,2,"ML Hayden","Not available","Not available","Not available","Not available",7,NA,NA,NA,NA,141.79,NA,NA,NA,NA,22.02,7.68,180
"419125",3,"2010",9,2,2,0,"0","Brabourne Stadium","R McLaren",0,31,4,4,"ML Hayden","PA Patel","Not available","Not available","Not available",3,4,NA,NA,NA,141.79,114.43,NA,NA,NA,24.75,9.42,180
"419125",4,"2010",5,1,1,1,"0","Brabourne Stadium","Harbhajan Singh",1,36,5,5,"ML Hayden","SK Raina","Not available","Not available","Not available",3,4,NA,NA,NA,141.79,132.13,NA,NA,NA,28.98,6.86,180
"419125",5,"2010",2,0,0,1,"0","Brabourne Stadium","R McLaren",2,38,5,5,"PA Patel","SK Raina","Not available","Not available","Not available",4,2,NA,NA,NA,114.43,132.13,NA,NA,NA,24.75,9.42,180
"419125",6,"2010",13,0,0,0,"0","Brabourne Stadium","DJ Bravo",2,51,5,5,"S Badrinath","SK Raina","Not available","Not available","Not available",1,5,NA,NA,NA,115.65,132.13,NA,NA,NA,15.04,8.32,180
"419125",7,"2010",4,0,0,0,"0","Brabourne Stadium","Harbhajan Singh",2,55,5,5,"S Badrinath","SK Raina","Not available","Not available","Not available",2,4,NA,NA,NA,115.65,132.13,NA,NA,NA,28.98,6.86,180
"419125",8,"2010",6,1,1,0,"0","Brabourne Stadium","DJ Bravo",2,61,6,6,"S Badrinath","SK Raina","Not available","Not available","Not available",4,2,NA,NA,NA,115.65,132.13,NA,NA,NA,15.04,8.32,180
"419125",9,"2010",10,0,0,0,"0","Brabourne Stadium","Harbhajan Singh",2,71,6,6,"S Badrinath","SK Raina","Not available","Not available","Not available",2,4,NA,NA,NA,115.65,132.13,NA,NA,NA,28.98,6.86,180
"419125",10,"2010",14,0,0,0,"0","Brabourne Stadium","DJ Bravo",2,85,6,6,"S Badrinath","SK Raina","Not available","Not available","Not available",2,4,NA,NA,NA,115.65,132.13,NA,NA,NA,15.04,8.32,180
"419125",11,"2010",10,2,2,0,"0","Brabourne Stadium","SL Malinga",2,95,8,8,"S Badrinath","SK Raina","Not available","Not available","Not available",4,3,NA,NA,NA,115.65,132.13,NA,NA,NA,15.39,7.12,180
"419125",12,"2010",6,1,1,0,"0","Brabourne Stadium","Z Khan",2,101,9,9,"S Badrinath","SK Raina","Not available","Not available","Not available",4,3,NA,NA,NA,115.65,132.13,NA,NA,NA,22.02,7.68,180
"419125",13,"2010",11,1,1,0,"0","Brabourne Stadium","SL Malinga",2,112,10,10,"S Badrinath","SK Raina","Not available","Not available","Not available",4,3,NA,NA,NA,115.65,132.13,NA,NA,NA,15.39,7.12,180
"419125",14,"2010",8,1,1,0,"0","Brabourne Stadium","R McLaren",2,120,11,11,"S Badrinath","SK Raina","Not available","Not available","Not available",6,1,NA,NA,NA,115.65,132.13,NA,NA,NA,24.75,9.42,180
"419125",15,"2010",6,0,0,0,"0","Brabourne Stadium","Harbhajan Singh",2,126,11,11,"S Badrinath","SK Raina","Not available","Not available","Not available",4,2,NA,NA,NA,115.65,132.13,NA,NA,NA,28.98,6.86,180
"419125",16,"2010",10,0,0,0,"0","Brabourne Stadium","Z Khan",2,136,11,11,"S Badrinath","SK Raina","Not available","Not available","Not available",3,3,NA,NA,NA,115.65,132.13,NA,NA,NA,22.02,7.68,180
"419125",17,"2010",15,2,2,0,"0","Brabourne Stadium","SL Malinga",2,151,13,13,"S Badrinath","SK Raina","Not available","Not available","Not available",3,4,NA,NA,NA,115.65,132.13,NA,NA,NA,15.39,7.12,180
"419125",18,"2010",10,0,0,0,"0","Brabourne Stadium","DJ Bravo",2,161,13,13,"S Badrinath","SK Raina","Not available","Not available","Not available",4,2,NA,NA,NA,115.65,132.13,NA,NA,NA,15.04,8.32,180
"419125",19,"2010",12,0,0,0,"0","Brabourne Stadium","Z Khan",2,173,13,13,"S Badrinath","SK Raina","Not available","Not available","Not available",3,3,NA,NA,NA,115.65,132.13,NA,NA,NA,22.02,7.68,180
"419125",20,"2010",7,1,1,0,"0","Brabourne Stadium","SL Malinga",2,180,14,14,"S Badrinath","SK Raina","Not available","Not available","Not available",3,4,NA,NA,NA,115.65,132.13,NA,NA,NA,15.39,7.12,180
"419126",1,"2010",2,0,0,1,"0","Sardar Patel Stadium, Motera","S Narwal",1,2,0,0,"AC Gilchrist","VVS Laxman","Not available","Not available","Not available",3,3,NA,NA,NA,123.59,100.68,NA,NA,NA,12.5,10.83,148
"419126",2,"2010",16,2,2,0,"0","Sardar Patel Stadium, Motera","AA Jhunjhunwala",1,18,2,2,"HH Gibbs","VVS Laxman","Not available","Not available","Not available",7,1,NA,NA,NA,112.11,100.68,NA,NA,NA,74,8.67,148
"419126",3,"2010",5,1,1,0,"0","Sardar Patel Stadium, Motera","S Narwal",1,23,3,3,"HH Gibbs","VVS Laxman","Not available","Not available","Not available",4,2,NA,NA,NA,112.11,100.68,NA,NA,NA,12.5,10.83,148
"419126",4,"2010",11,0,0,0,"0","Sardar Patel Stadium, Motera","SK Trivedi",1,34,3,3,"HH Gibbs","VVS Laxman","Not available","Not available","Not available",2,4,NA,NA,NA,112.11,100.68,NA,NA,NA,22.09,8.21,148
"419126",5,"2010",8,2,2,1,"0","Sardar Patel Stadium, Motera","SW Tait",2,42,5,5,"A Symonds","HH Gibbs","VVS Laxman","Not available","Not available",3,2,2,NA,NA,131.78,112.11,100.68,NA,NA,13.73,8.74,148
"419126",6,"2010",13,0,0,0,"0","Sardar Patel Stadium, Motera","S Narwal",2,55,5,5,"A Symonds","Not available","Not available","Not available","Not available",6,NA,NA,NA,NA,131.78,NA,NA,NA,NA,12.5,10.83,148
"419126",7,"2010",5,0,0,1,"0","Sardar Patel Stadium, Motera","SK Warne",3,60,5,5,"A Symonds","HH Gibbs","RG Sharma","Not available","Not available",4,1,1,NA,NA,131.78,112.11,135.7,NA,NA,21.24,7.4,148
"419126",8,"2010",10,0,0,0,"0","Sardar Patel Stadium, Motera","SK Trivedi",3,70,5,5,"A Symonds","RG Sharma","Not available","Not available","Not available",2,4,NA,NA,NA,131.78,135.7,NA,NA,NA,22.09,8.21,148
"419126",9,"2010",2,0,0,1,"0","Sardar Patel Stadium, Motera","SK Warne",4,72,5,5,"RG Sharma","TL Suman","Not available","Not available","Not available",3,3,NA,NA,NA,135.7,129.41,NA,NA,NA,21.24,7.4,148
"419126",10,"2010",7,1,1,0,"0","Sardar Patel Stadium, Motera","YK Pathan",4,79,6,6,"RG Sharma","TL Suman","Not available","Not available","Not available",3,4,NA,NA,NA,135.7,129.41,NA,NA,NA,23.43,7.28,148
"419126",11,"2010",5,0,0,0,"0","Sardar Patel Stadium, Motera","SK Warne",4,84,6,6,"RG Sharma","TL Suman","Not available","Not available","Not available",1,5,NA,NA,NA,135.7,129.41,NA,NA,NA,21.24,7.4,148
"419126",12,"2010",14,0,0,0,"0","Sardar Patel Stadium, Motera","SK Trivedi",4,98,6,6,"RG Sharma","TL Suman","Not available","Not available","Not available",4,2,NA,NA,NA,135.7,129.41,NA,NA,NA,22.09,8.21,148
"419126",13,"2010",3,1,1,1,"0","Sardar Patel Stadium, Motera","SW Tait",5,101,7,7,"RG Sharma","TL Suman","Y Venugopal Rao","Not available","Not available",1,2,4,NA,NA,135.7,129.41,109.45,NA,NA,13.73,8.74,148
"419126",14,"2010",4,0,0,1,"0","Sardar Patel Stadium, Motera","AC Voges",6,105,7,7,"RG Sharma","WPUJC Vaas","Y Venugopal Rao","Not available","Not available",2,2,2,NA,NA,135.7,106.9,109.45,NA,NA,19,6,148
